//	POTENCIAS	DEMANDADAS	EN	MW		
//	A�O	MES	DIA	HORA	DEMA       	
2019	1	28	2	1277	4.73726	1
2019	1	28	3	1254	4.01671	1
2019	1	28	4	1212	3.23523	1
2019	1	28	5	1201	2.40659	1
2019	1	28	6	1194	0.63286	1
2019	1	28	7	1339	0.81862	1
2019	1	28	8	1493	0.74448	1
2019	1	28	9	1583	0.59793	1
2019	1	28	10	1652	0.66703	1
2019	1	28	11	1754	0.80266	1
2019	1	28	12	1897	1.25564	1
2019	1	28	13	2047	1.31593	1
2019	1	28	14	2082	1.32466	1
2019	1	28	15	2019	1.20017	1
2019	1	28	16	2001	0.87735	1
2019	1	28	17	1846	0.52224	1
2019	1	28	18	1692	0.40292	1
2019	1	28	19	1657	0.15298	1
2019	1	28	20	1819	0.18706	1
2019	1	28	21	1881	0.29347	1
2019	1	28	22	1877	1.91939	1
2019	1	28	23	1793	2.51211	1
2019	1	29	0	1685	5.25353	1
2019	1	29	1	1509	5.21908	1
2019	1	29	2	1415	4.73726	1
2019	1	29	3	1384	4.01671	1
2019	1	29	4	1373	3.23523	1
2019	1	29	5	1368	2.40659	1
2019	1	29	6	1317	0.63286	1
2019	1	29	7	1451	0.81862	1
2019	1	29	8	1564	0.74448	1
2019	1	29	9	1658	0.59793	1
2019	1	29	10	1765	0.66703	1
2019	1	29	11	2053	0.80266	1
2019	1	29	12	2008	1.25564	1
2019	1	29	13	1979	1.31593	1
2019	1	29	14	1997	1.32466	1
2019	1	29	15	2112	1.20017	1
2019	1	29	16	2094	0.87735	1
2019	1	29	17	1967	0.52224	1
2019	1	29	18	1805	0.40292	1
2019	1	29	19	1796	0.15298	1
2019	1	29	20	1858	0.18706	1
2019	1	29	21	1819	0.29347	1
2019	1	29	22	1876	1.91939	1
2019	1	29	23	1699	2.51211	1
2019	1	30	0	1599	5.25353	1
2019	1	30	1	1460	5.21908	1
2019	1	30	2	1302	4.73726	1
2019	1	30	3	1365	4.01671	1
2019	1	30	4	1306	3.23523	1
2019	1	30	5	1293	2.40659	1
2019	1	30	6	1210	0.63286	1
2019	1	30	7	1332	0.81862	1
2019	1	30	8	1386	0.74448	1
2019	1	30	9	1495	0.59793	1
2019	1	30	10	1532	0.66703	1
2019	1	30	11	1498	0.80266	1
2019	1	30	12	1599	1.25564	1
2019	1	30	13	1706	1.31593	1
2019	1	30	14	1772	1.32466	1
2019	1	30	15	1719	1.20017	1
2019	1	30	16	1641	0.87735	1
2019	1	30	17	1566	0.52224	1
2019	1	30	18	1454	0.40292	1
2019	1	30	19	1614	0.15298	1
2019	1	30	20	1613	0.18706	1
2019	1	30	21	1695	0.29347	1
2019	1	30	22	1726	1.91939	1
2019	1	30	23	1623	2.51211	1
2019	1	31	0	1436	5.25353	1
2019	1	31	1	1322	5.21908	1
2019	1	31	2	1258	4.73726	1
